"Record.ID","Store.Name","Store.Type","Street.Number","Street.Name","Additional.Address","City","State","Zip.Code","Zip4","County","Latitude","Longitude","Authorization.Date","End.Date"
1132026,"Hie Retail Llc, Dba Nomnom 61020","Convenience Store","2260","Kamehameha Hwy"," ","Honolulu","HI",96819,"2308","HONOLULU",21.33131,-157.885,"03/10/2014"," "
1132022,"Hie Retail Llc, Dba Nomnom 61012","Convenience Store","1529","Dillingham Blvd"," ","Honolulu","HI",96817,"4803","HONOLULU",21.32514,-157.8775,"09/12/2014"," "
1129849,"Hie Retail Llc, Dba Nomnom 61022","Convenience Store","1311","Palama St"," ","Honolulu","HI",96817,"3400","HONOLULU",21.32318,-157.8651,"09/17/2014"," "
1132032,"Hie Retail Llc, Dba Nomnom 61046","Convenience Store","87-2070","Farrington Hwy."," ","Waianae","HI",96792," ","HONOLULU",21.38674,-158.1511,"02/07/2019"," "
1132030,"Hie Retail Llc, Dba Nomnom 61041","Convenience Store","94-120","Farrington Hwy"," ","Waipahu","HI",96797,"1901","HONOLULU",21.37846,-158.0223,"02/07/2019"," "
530029,"HIEP THANH MARKET  ","Unknown","170","N King St"," ","Honolulu","HI",96817,"5013","HONOLULU",0,0,"05/09/1996","01/26/1997"
342164,"HIEU'S MARKET  ","Unknown","135","N KING ST"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"09/01/1997","01/27/2000"
327553,"HIGA MEAT AND PORK MKT LTD  ","Wholesaler","225-2","N NIMITZ HWY"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"06/01/1982","07/19/1999"
248838,"HIGHWAY INN  ","Combination Grocery/Other","94-226","Leoku St"," ","Waipahu","HI",96797,"1905","HONOLULU",21.37911,-158.0241,"06/28/2000","11/20/2013"
670426,"HIGHWAY SUPERMARKET  ","Supermarket","94-905","Waipahu St"," ","Waipahu","HI",96797,"3322","HONOLULU",0,0,"07/29/1992","09/21/1995"
396305,"HIGHWAY SUPERMARKET  ","Large Grocery Store","94-905","Waipahu St"," ","Waipahu","HI",96797,"3322","HONOLULU",21.38646,-158.0063,"09/07/1995","04/11/2011"
1000349,"Highway Supermarket 1","Large Grocery Store","94-905","Waipahu St"," ","Waipahu","HI",96797,"3322","HONOLULU",21.38651,-158.0063,"04/12/2011","01/28/2014"
1129136,"Highway Supermarket  ","Convenience Store","94-905","Waipahu St"," ","Waipahu","HI",96797,"3322","HONOLULU",21.3865,-158.0063,"02/27/2014","08/24/2015"
507546,"HIL-MART  ","Convenience Store","159","Kaiulani Ave Ste 107"," ","Honolulu","HI",96815,"3224","HONOLULU",21.27731,-157.8243,"01/13/2002","06/29/2006"
837434,"Hill Top Grocery & Liquor  ","Convenience Store","94-307","Farrington Hwy","A-014","Waipahu","HI",96797," ","HONOLULU",21.38052,-158.0179,"11/26/2007","09/28/2008"
812362,"Hill Top Liquor Inc  ","Convenience Store","94-307","Farrington Hwy A-104"," ","Waipahu","HI",96797," ","HONOLULU",21.38052,-158.0179,"02/27/2007","10/25/2007"
759003,"HILL TOP MEAT MARKET  ","Medium Grocery Store","94-307","FARRINGTON HWY","Ste A-014","WAIPAHU","HI",96797," ","HONOLULU",21.38052,-158.0179,"07/06/2005","08/02/2006"
548859,"HILLSIDE MARKET  ","Convenience Store","95-020","Waihau St"," ","Mililani","HI",96789,"3327","HONOLULU",21.46082,-158.0213,"05/21/2004","11/25/2008"
628658,"HILLSIDE MARKET, INC  ","Convenience Store","95-020","WAIHAU STREET"," ","MILILANI","HI",96789," ","HONOLULU",0,0,"01/31/1989","05/08/2004"
895663,"HILLTOP GROCERY & LIQUOR  ","Small Grocery Store","94-307","Farrington Hwy","Ste A1A","Waipahu","HI",96797,"2500","HONOLULU",21.38051,-158.0179,"07/20/2009","01/27/2014"
895663,"HILLTOP GROCERY & LIQUOR  ","Small Grocery Store","94-307","Farrington Hwy","Ste A1A","Waipahu","HI",96797,"2500","HONOLULU",21.38051,-158.0179,"02/18/2014"," "
329328,"HING MAU INC  ","Unknown","1040","Maunakea St"," ","Honolulu","HI",96817,"5129","HONOLULU",21.31205,-157.8633,"05/23/1985","01/31/2006"
659864,"HIRO'S FISH MARKET  ","Seafood Specialty","145","N King St","Spc 12","Honolulu","HI",96817,"5309","HONOLULU",21.3127,-157.8642,"10/22/1991","06/07/2021"
883924,"HJL Market  ","Convenience Store","1932","Liliha St"," ","Honolulu","HI",96817,"2330","HONOLULU",21.32538,-157.8553,"04/27/2009","08/04/2010"
414846,"HO WAGON  ","Combination Grocery/Other","1943","Kilolani Pl"," ","Honolulu","HI",96819,"2671","HONOLULU",0,0,"03/21/1990","11/21/1994"
414846,"HO WAGON  ","Combination Grocery/Other","1943","Kilolani Pl"," ","Honolulu","HI",96819,"2671","HONOLULU",0,0,"11/23/1994","11/23/1994"
468450,"HO'S MEAT MARKET  ","Meat/Poultry Specialty","145","N King St Spc 16"," ","Honolulu","HI",96817,"5309","HONOLULU",0,0,"10/11/1995","06/18/1997"
268145,"HOA AINA O MAKAHA  ","Small Grocery Store","84","766 LAHAINA ST"," ","WALANAE","HI",96792," ","HONOLULU",0,0,"09/27/1984","01/02/1991"
349717,"HOA MAI MARKET  ","Unknown","135","N KING ST"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"10/05/1994","07/11/1996"
312459,"HOANG'S WAGON  ","Delivery Route","2129","AHE ST  18F"," ","HONOLULU","HI",96816," ","HONOLULU",0,0,"06/29/1992","02/15/1994"
1137888,"Hoku Market  ","Combination Grocery/Other","350","Ward Ave","Ste 110","Honolulu","HI",96814,"4004","HONOLULU",21.29659,-157.8557,"04/16/2014","12/29/2020"
1249873,"Holoholo Cafe And Market 1221","Medium Grocery Store","2330","Kuhio Avenue"," ","Honolulu","HI",96815," ","HONOLULU",21.27867,-157.8252,"06/28/2016"," "
1267975,"Holoholo Market 283","Convenience Store","1170","Auahi St","Ste 133","Honolulu","HI",96814,"4900","HONOLULU",21.29289,-157.8513,"12/27/2016","06/16/2021"
490082,"HOLSUM OROWEAT THRIFT STORE  ","Bakery Specialty","315","ULUNIU"," ","KAILUA","HI",96734," ","HONOLULU",0,0,"01/17/1978","10/09/2001"
680429,"HOLSUM OROWEAT THRIFT STORE  ","Bakery Specialty","98-150","KAONOHI ST"," ","AIEA","HI",96701," ","HONOLULU",0,0,"01/17/1978","03/19/2003"
710062,"HOLSUM OROWEAT THRIFT STORE  ","Bakery Specialty","1810","NORTH KING ST #920"," ","HONOLULU","HI",96819," ","HONOLULU",0,0,"09/25/1978","04/02/2002"
306766,"HOLSUM OROWEAT THRIFT STORE  ","Bakery Specialty","2758","SOUTH KING ST"," ","HONOLULU","HI",96826," ","HONOLULU",0,0,"12/27/1983","03/19/2003"
355896,"HOME SERVICE MEAT COMPANY INC  ","Meat/Poultry Specialty","94-303","Farrington Hwy"," ","Waipahu","HI",96797,"2526","HONOLULU",0,0,"04/22/1986","02/15/1995"
1352908,"Homeplus Bakery Hawaii Llc  ","Bakery Specialty","801","Kaheka St","Ste A-3","Honolulu","HI",96814,"3725","HONOLULU",21.29345,-157.8392,"04/09/2019"," "
560122,"HOMETOWN NOODLE FACTORY  ","Combination Grocery/Other","135","N King St","Stall 6B","HONOLULU","HI",96817," ","HONOLULU",21.3123,-157.8639,"01/22/2004","09/26/2016"
426288,"HON SHOKAI LTD  ","Convenience Store","91-2026","Ft Weaver Rd"," ","Ewa Beach","HI",96706,"1910","HONOLULU",0,0,"10/20/1988","05/29/2001"
614771,"HONEY & ROYAL JELLY HAWAII  ","Fruits/Veg Specialty"," ","NULL"," ","AIEA","HI",96701," ","HONOLULU",0,0,"01/28/1994","03/16/2000"
249609,"HONEY D DADULLA  ","Fruits/Veg Specialty"," ","ALOHA STADIUM"," ","HONOLULU","HI",96820," ","HONOLULU",0,0,"09/10/1988","01/16/1996"
811798,"HONG BAO MINI MARKET  ","Fruits/Veg Specialty","175","N Hotel St Ste 6A"," ","Honolulu","HI",96817,"5354","HONOLULU",21.31331,-157.8635,"02/15/2007","01/30/2008"
1017660,"Hong Fa Corporation  ","Convenience Store","1036","Maunakea St"," ","Honolulu","HI",96817,"5129","HONOLULU",21.31203,-157.8633,"10/13/2011","07/24/2013"
1017660,"Hong Fa Corporation  ","Convenience Store","1036","Maunakea St"," ","Honolulu","HI",96817,"5129","HONOLULU",21.31203,-157.8633,"09/27/2013","09/26/2016"
516644,"HONG FA MARKET  ","Unknown","115","N Hotel St"," ","Honolulu","HI",96817,"5910","HONOLULU",0,0,"04/10/1996","11/25/2004"
785459,"HONG KONG SUPERMARKET INC  ","Combination Grocery/Other","1040","Maunakea St"," ","Honolulu","HI",96817,"5129","HONOLULU",21.31205,-157.8633,"05/11/2006","04/01/2013"
376443,"HONG LINH STORE  ","Fruits/Veg Specialty","1041","Kekaulike St"," ","Honolulu","HI",96817,"5008","HONOLULU",0,0,"08/08/1988","05/30/1995"
607635,"HONG PHAT STORE INC  ","Convenience Store","60","N Hotel St"," ","Honolulu","HI",96817,"5105","HONOLULU",0,0,"06/10/1987","12/28/2000"
664045,"HONG VAN CAO  ","Delivery Route","87-402","Kulaaupuni St"," ","Waianae","HI",96792,"3112","HONOLULU",0,0,"04/19/1993","02/20/1995"
277253,"HONG VAN CAO II  ","Delivery Route","87-402","Kulaaupuni St"," ","Waianae","HI",96792,"3112","HONOLULU",0,0,"01/18/1994","04/18/1995"
483009,"HONG WAGON  ","Delivery Route","1307","WAIAU PL"," ","HONOLULU","HI",96814," ","HONOLULU",0,0,"04/05/1990","03/12/1995"
1296681,"Hong Ying Market Llc  ","Fruits/Veg Specialty","1039","Kekaulike St","Ste 101","Honolulu","HI",96817,"5365","HONOLULU",21.31274,-157.8637,"09/18/2017","09/23/2019"
241179,"HONG'S GROCERY  ","Small Grocery Store","170","N King St"," ","Honolulu","HI",96817,"5013","HONOLULU",21.31301,-157.8642,"02/10/2004","03/16/2018"
1365471,"Hong's Grocery  ","Medium Grocery Store","170","N King St"," ","Honolulu","HI",96817,"5013","HONOLULU",21.3131,-157.8642,"11/04/2019"," "
268194,"HONOLULU FOODS CO. INC.  ","Medium Grocery Store","1637","REPUBLICAN ST."," ","HONOLULU","HI",96819," ","HONOLULU",0,0,"04/26/1991","10/29/1992"
418800,"HONOLULU NUTS CO 2","Meat/Poultry Specialty","41-1537","Kalanianaole Hwy"," ","Waimanalo","HI",96795,"1185","HONOLULU",21.34797,-157.7216,"12/06/2002","01/28/2014"
326559,"HONOLULU NUTS COMPANY 1","Fruits/Veg Specialty","99-500","Salt Lake Blvd","Aloha Stadium Swap Meet","Aiea","HI",96701," ","HONOLULU",21.37082,-157.9315,"07/22/1997","10/15/2008"
1186863,"Honu Bakery  ","Convenience Store","1620","North School St","Ste C5b","Honolulu","HI",96817," ","HONOLULU",21.33567,-157.8691,"03/03/2015","02/18/2020"
1439064,"Hooah Farms  ","Fruits/Veg Specialty","1622","Merkle St"," ","Honolulu","HI",96819,"3820","HONOLULU",21.34724,-157.8578,"02/09/2021","09/16/2021"
569149,"HOONG WUN MARKET # 2  ","Meat/Poultry Specialty","1039","Kekaulike St Ste 119"," ","Honolulu","HI",96817,"5366","HONOLULU",0,0,"06/29/1999","11/30/2002"
555824,"Hoong Wun Market #1  ","Meat/Poultry Specialty","135","N King St # 6A"," ","Honolulu","HI",96817,"5084","HONOLULU",21.3123,-157.8639,"11/01/1990"," "
533757,"HOP HING MARKET, INC  ","Meat/Poultry Specialty","1036","Maunakea St"," ","Honolulu","HI",96817,"5129","HONOLULU",0,0,"01/27/1993","07/10/2000"
248797,"HOUSE OF HEALTH  ","Convenience Store","1541","S BERETANIA ST"," ","HONOLULU","HI",96826," ","HONOLULU",21.29895,-157.8361,"02/11/1997","03/10/2011"
414549,"HOWARDS CHINATOWN MARKET  ","Meat/Poultry Specialty","165","N King St"," ","Honolulu","HI",96817,"5012","HONOLULU",0,0,"06/03/1974","02/06/1994"
1356953,"Hsk Investment Co n/a","Convenience Store","2437","S King St"," ","Honolulu","HI",96826,"5800","HONOLULU",21.2928,-157.8245,"05/14/2019"," "
308597,"HUALI MARKET  ","Convenience Store","1611","Lusitana St"," ","Honolulu","HI",96813,"1623","HONOLULU",21.31323,-157.8527,"06/06/2000","07/01/2007"
823825,"Huali Market  ","Combination Grocery/Other","1611","Lusitana St"," ","Honolulu","HI",96813,"1623","HONOLULU",21.31323,-157.8527,"07/09/2007","08/05/2014"
1160733,"Huali Market  ","Convenience Store","1611","Lusitana St"," ","Honolulu","HI",96813,"1623","HONOLULU",21.31349,-157.8527,"08/20/2014","02/07/2016"
1160733,"Huali Market  ","Convenience Store","1611","Lusitana St"," ","Honolulu","HI",96813,"1623","HONOLULU",21.31349,-157.8527,"02/19/2016","02/23/2016"
1268077,"Huali Market  ","Convenience Store","1611","Lusitana St"," ","Honolulu","HI",96813,"1623","HONOLULU",21.31344,-157.8527,"07/11/2017","05/20/2018"
414791,"HUANG'S FARM  ","Unknown","1638","Kam IV Rd"," ","Honolulu","HI",96819,"2631","HONOLULU",0,0,"08/09/1990","08/31/1993"
597187,"HUCKLEBERRY FARMS  ","Combination Grocery/Other","1613","NUUANU AVE"," ","HONOLULU","HI",96817," ","HONOLULU",21.31675,-157.8556,"08/17/1984","10/21/2009"
588451,"HUDSON'S LUNCHWAGON  ","Delivery Route"," ","NULL"," ","HONOLULU","HI",96818," ","HONOLULU",0,0,"10/25/1993","12/15/1994"
1471741,"Hui O Hauula Farmers Market ","Farmers' Market","54-256","Hauula Homestead Rd","","Hauula","HI",96717,"9638","HONOLULU",21.61016,-157.9142,"10/13/2021"," "
879579,"Hula Boba  ","Combination Grocery/Other","94-340","Waipahu Depot St"," ","Waipahu","HI",96797,"3011","HONOLULU",21.38525,-158.0073,"01/27/2009"," "
382686,"Hung Hang Seafood Market Inc  ","Seafood Specialty","1039","Kekaulike St","Ste 1002","Honolulu","HI",96817,"5366","HONOLULU",21.31262,-157.8639,"05/20/1998","06/17/2014"
382686,"Hung Hang Seafood Market Inc  ","Seafood Specialty","1039","Kekaulike St","Ste 1002","Honolulu","HI",96817,"5366","HONOLULU",21.31262,-157.8639,"11/03/2014"," "
471200,"HUNG THAI MEAT MARKET  ","Meat/Poultry Specialty","135","N King St # 37"," ","Honolulu","HI",96817,"5084","HONOLULU",0,0,"03/05/1986","08/19/2001"
471200,"HUNG THAI MEAT MARKET  ","Meat/Poultry Specialty","135","N King St # 37"," ","Honolulu","HI",96817,"5084","HONOLULU",0,0,"08/21/2001","11/19/2001"
454872,"HUNG'S WAGON  ","Delivery Route","91-841","Kehue St"," ","Ewa Beach","HI",96706,"2732","HONOLULU",0,0,"07/01/1992","05/30/1995"
529427,"HY MINI MART, INC.  ","Unknown","243","KALIHI ST"," ","HONOLULU","HI",96819," ","HONOLULU",0,0,"10/05/1993","10/05/1993"
246816,"HYGIENIC STORE  ","Convenience Store","47-528","KAM HWY"," ","KANEOHE","HI",96744," ","HONOLULU",0,0,"01/29/1980","09/18/1996"
480905,"HYGIENIC STORE  ","Convenience Store","47-528","KAM HWY"," ","KANEOHE","HI",96744," ","HONOLULU",0,0,"09/20/1996","01/14/2003"
557453,"HYGIENIC STORE  ","Convenience Store","47-528","KAM HWY"," ","KANEOHE","HI",96744," ","HONOLULU",21.40884,-157.7987,"01/28/2003","01/29/2008"
844133,"Hygienic Store  ","Convenience Store","47-528","Kamehameha Hwy"," ","Kaneohe","HI",96744,"4745","HONOLULU",21.45805,-157.8391,"02/14/2008","05/17/2018"
1382309,"Hygienic Store  ","Convenience Store","47-528","Kamehameha Hwy"," ","Kaneohe","HI",96744,"4772","HONOLULU",21.45764,-157.8385,"11/04/2019"," "
500482,"HYUN DAE SUPERMARKET  ","Large Grocery Store","815","KEEAUMOKU ST # J106"," ","HONOLULU","HI",96814," ","HONOLULU",0,0,"03/06/2002","11/14/2004"
433163,"IAO LANE STORE  ","Convenience Store","1584","Iao Ln"," ","Honolulu","HI",96817,"2939","HONOLULU",0,0,"05/29/1992","11/14/1993"
482270,"IAO LANE STORE  ","Convenience Store","1584","Iao Ln"," ","Honolulu","HI",96817,"2939","HONOLULU",0,0,"11/24/1993","04/02/2000"
227944,"IAO LANE STORE  ","Convenience Store","1584","Iao Ln"," ","Honolulu","HI",96817,"2939","HONOLULU",0,0,"04/10/2000","01/30/2003"
704612,"ICE MARKET  ","Convenience Store","935","KILANI AVE"," ","WAHIAWA","HI",96786," ","HONOLULU",0,0,"01/15/1995","09/30/1995"
704612,"ICE MARKET  ","Convenience Store","935","KILANI AVE"," ","WAHIAWA","HI",96786," ","HONOLULU",0,0,"10/02/1995","01/17/1996"
1262946,"Ies Retail, Llc 208878","Convenience Store","4561","Salt Lake Blvd"," ","Honolulu","HI",96818,"3167","HONOLULU",21.36565,-157.9292,"11/14/2016"," "
1262910,"Ies Retail, Llc 93509","Convenience Store","710","Kailua Rd"," ","Kailua","HI",96734,"2818","HONOLULU",21.39441,-157.7437,"11/14/2016"," "
1262942,"Ies Retail, Llc 90423","Convenience Store","1378","S Beretania St"," ","Honolulu","HI",96814,"1514","HONOLULU",21.30033,-157.8398,"11/14/2016"," "
1262939,"Ies Retail, Llc 96285","Convenience Store","986","Valkenburgh St"," ","Honolulu","HI",96818,"3920","HONOLULU",21.34417,-157.9279,"11/14/2016"," "
1262948,"Ies Retail, Llc 209722","Convenience Store","565","Farrington Hwy"," ","Kapolei","HI",96707,"2001","HONOLULU",21.33854,-158.078,"11/14/2016"," "
975117,"Ilikai General Store  ","Convenience Store","1777","Ala Moana Blvd","Lobby Level","Honolulu","HI",96815," ","HONOLULU",21.28479,-157.8382,"11/03/2010","10/01/2012"
1076235,"Ilikai Kuai Market  ","Convenience Store","1777","Ala Moana Boulevard","105A","Honolulu","HI",96815," ","HONOLULU",21.28479,-157.8382,"10/15/2012","02/15/2014"
449310,"ILOCANDIA VARIETY STORE  ","Meat/Poultry Specialty","935","California Ave Ste A11"," ","Wahiawa","HI",96786,"2168","HONOLULU",0,0,"10/30/1992","02/05/1995"
340767,"IMELDA E GERALDO  ","Combination Grocery/Other","1120","Maunakea St","156 & 157","Honolulu","HI",96817,"5100","HONOLULU",21.31253,-157.8624,"10/01/2002","07/04/2019"
529008,"IMPERIAL MINIMART & OKAZU INC.  ","Convenience Store","725","Kapiolani Blvd Ste C122"," ","Honolulu","HI",96813,"6013","HONOLULU",0,0,"06/27/1995","05/14/1998"
529008,"IMPERIAL MINIMART & OKAZU INC.  ","Convenience Store","725","Kapiolani Blvd Ste C122"," ","Honolulu","HI",96813,"6013","HONOLULU",0,0,"05/17/1998","04/03/2002"
1058299,"In And Out BBQ And Sushi Inc  ","Seafood Specialty","86-120","Farrington Hwy","Ste C306","Waianae","HI",96792,"3072","HONOLULU",21.43535,-158.1847,"08/09/2012","10/22/2014"
278174,"INDIA MARKET  ","Convenience Store","2357","S Beretania St","Ste A","Honolulu","HI",96826,"1435","HONOLULU",21.29493,-157.825,"05/06/2004"," "
347279,"INDO-PAK SWEET'S & SPICES  ","Convenience Store","1019","UNIVERSITY AVE"," ","HONOLULU","HI",96826," ","HONOLULU",0,0,"07/12/1995","10/30/1996"
720159,"INTERIORS CORPORATION  ","Fruits/Veg Specialty","1120","MAUNAKEA ST, # 141-142"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"06/30/1999","06/21/2000"
956293,"International Variety Store 1","Convenience Store","554","Olive Ave"," ","Wahiawa","HI",96786,"1813","HONOLULU",21.49476,-158.0287,"06/18/2010","09/28/2011"
392224,"IOLANI MARKET  ","Convenience Store","2499","KAPIOLANI BLVD"," ","HONOLULU","HI",96826," ","HONOLULU",0,0,"01/04/1990","12/31/1994"
433590,"IOLANI MINI MART  ","Convenience Store","2499","KAPIOLANI BLVD"," ","HONOLULU","HI",96826," ","HONOLULU",0,0,"12/30/1993","04/04/2002"
268208,"IOLANI MINI MART  ","Convenience Store","2499","KAPIOLANI BLVD"," ","HONOLULU","HI",96826," ","HONOLULU",21.2875,-157.8237,"03/19/2002","01/29/2009"
433590,"IOLANI MINI MART  ","Convenience Store","2499","KAPIOLANI BLVD"," ","HONOLULU","HI",96826," ","HONOLULU",0,0,"04/06/2002","04/12/2002"
877484,"Iolani Mini Mart  ","Convenience Store","2499","Kapiolani Blvd","Ste 101","Honolulu","HI",96826,"5310","HONOLULU",21.2875,-157.8237,"01/30/2009","11/13/2012"
1083195,"Iolani Mini Mart  ","Convenience Store","2499","Kapiolani Blvd","Ste 101","Honolulu","HI",96826,"5310","HONOLULU",21.2875,-157.8237,"12/17/2012","10/26/2014"
244944,"ISHIMOTO FISH  ","Seafood Specialty","145","N King St","Spc 21","Honolulu","HI",96817,"5309","HONOLULU",21.3127,-157.8642,"02/01/1984","10/21/2013"
752573,"ISHIMOTO FISH MARKET  ","Farmers' Market","145","N KING ST","Peoples Open Market","HONOLULU","HI",96817," ","HONOLULU",21.3127,-157.8642,"05/13/2005","04/19/2010"
909373,"Island Colony Aloha Mart  ","Convenience Store","445","Seaside Ave","Ste 601","Honolulu","HI",96815,"2676","HONOLULU",21.28125,-157.826,"09/04/2009","06/16/2014"
1159411,"Island Colony Aloha Mart  ","Convenience Store","445","Seaside Ave","Ste 601","Honolulu","HI",96815,"2676","HONOLULU",21.28124,-157.826,"09/02/2014"," "
623846,"ISLAND COLONY MINI MART  ","Convenience Store","445","Seaside Ave Ste 601"," ","Honolulu","HI",96815,"2676","HONOLULU",0,0,"10/22/1992","10/09/1994"
546533,"ISLAND COLONY MINI MART, INC.  ","Convenience Store","445","Seaside Ave Ste 601"," ","Honolulu","HI",96815,"2676","HONOLULU",21.28125,-157.826,"01/25/1999","05/04/2008"
1133597,"Island Country Markets 87","Combination Grocery/Other","92-1048","Olani St","Suite 4-101","Kapolei","HI",96707," ","HONOLULU",21.34226,-158.1233,"02/28/2014"," "
1396235,"Island Country Markets 95","Convenience Store","383","Kalaimoku St"," ","Honolulu","HI",96815,"2298","HONOLULU",21.28249,-157.8302,"02/12/2020"," "
1223562,"Island Express Mini Mart  ","Convenience Store","94-380","Pupupani St"," ","Waipahu","HI",96797,"2639","HONOLULU",21.38182,-158.0157,"12/01/2015","11/20/2018"
786779,"Island Fresh Produce 1","Convenience Store","3441","Waialae Ave","","Honolulu","HI",96816,"2687","HONOLULU",21.28408,-157.8022,"08/26/2006","02/19/2021"
1096024,"Island Green Produce, Inc.  ","Fruits/Veg Specialty","1199","Dillingham Blvd","Ste 1","Honolulu","HI",96817," ","HONOLULU",21.32239,-157.8737,"07/30/2013"," "
380948,"ISLAND MINI MART 1085","Convenience Store","3625","HARDING AVE"," ","HONOLULU","HI",96816," ","HONOLULU",21.28069,-157.799,"04/09/2003","08/06/2007"
1323297,"Island Time Market  ","Small Grocery Store","803","Kamehameha Hwy","Ste 215","Pearl City","HI",96782,"2638","HONOLULU",21.39281,-157.9676,"06/22/2018"," "
1139565,"Island Wave Seafood  ","Medium Grocery Store","94-366","Pupupani St","Ste 117","Waipahu","HI",96797,"2644","HONOLULU",21.38124,-158.0171,"05/30/2014","01/31/2016"
1299518,"Island Yums Market  ","Convenience Store","1155","N King St"," ","Honolulu","HI",96817,"3311","HONOLULU",21.32615,-157.8697,"12/14/2017","09/23/2019"
417946,"IT'S SOY DELICIOUS  ","Meat/Poultry Specialty","170","N King St"," ","Honolulu","HI",96817,"5013","HONOLULU",0,0,"09/17/2002","02/03/2004"
742013,"J & B SEAFOOD  ","Meat/Poultry Specialty","1039","Kekaulike St Ste 111"," ","Honolulu","HI",96817,"5365","HONOLULU",21.31262,-157.8639,"03/28/2005","01/18/2006"
359795,"J & J MARKET  ","Small Grocery Store","766","PUUHALE RD"," ","HONOLULU","HI",96819," ","HONOLULU",0,0,"07/06/2000","01/16/2002"
254106,"J & J MARKET AND KITCHENETTE  ","Small Grocery Store","2406","Kalihi St"," ","Honolulu","HI",96819,"3761","HONOLULU",21.34559,-157.8623,"11/16/1995","07/04/2005"
814470,"J & L Mini Store  ","Convenience Store","1195","River St"," ","Honolulu","HI",96817,"5049","HONOLULU",21.31409,-157.8619,"04/03/2007","11/16/2007"
327821,"J & R VALLEY MART  ","Convenience Store","1035","Dillingham Blvd # I-7"," ","Honolulu","HI",96817,"4507","HONOLULU",0,0,"05/16/1986","10/08/1990"
398596,"J H LIQUOR & GROCERY  ","Convenience Store","1155","River St"," ","Honolulu","HI",96817,"5077","HONOLULU",0,0,"07/22/1993","06/25/1995"
507425,"J H MARKET  ","Convenience Store","1155","RIVER ST"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"09/24/1996","10/05/1998"
358303,"J H MARKET  ","Convenience Store","1155","RIVER ST"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"10/05/1998","08/01/2000"
281034,"J S MARKET  ","Convenience Store","68-A","N HOTEL ST"," ","HONOLULU","HI",96817," ","HONOLULU",21.312,-157.8625,"01/02/2004","11/02/2005"
772037,"J S MARKET  ","Combination Grocery/Other","68-A","N HOTEL ST"," ","HONOLULU","HI",96817," ","HONOLULU",21.312,-157.8625,"11/16/2005","11/04/2007"
253287,"J'S VARIETY STORE  ","Convenience Store","1090","KEOLU DR"," ","KAILUA","HI",96734," ","HONOLULU",21.37666,-157.7288,"07/20/2004","10/10/2005"
229854,"J-JAM ENTERPRISES, INC  ","Convenience Store","404","WARD AVE"," ","HONOLULU","HI",96814," ","HONOLULU",0,0,"10/31/1985","07/17/1996"
724466,"J. S. MARKET  ","Medium Grocery Store","1330","MIDDLE ST"," ","HONOLULU","HI",96819," ","HONOLULU",0,0,"02/29/1996","03/11/1997"
724466,"J. S. MARKET  ","Medium Grocery Store","1330","MIDDLE ST"," ","HONOLULU","HI",96819," ","HONOLULU",0,0,"03/17/1997","04/02/1997"
599634,"JA WAGON  ","Delivery Route","1934","Ahuahu Pl"," ","Honolulu","HI",96819,"3001","HONOLULU",0,0,"08/04/1993","05/22/1994"
374584,"JAKSM FRESH SEAFOODS & PRODUCE  ","Seafood Specialty","1039","Kekaulike St Ste 105"," ","Honolulu","HI",96817,"5365","HONOLULU",21.31262,-157.8639,"06/10/1998","04/07/2008"
855922,"Jaksm Fresh Seafoods and Produce  ","Seafood Specialty","145","N King St Spc 8"," ","Honolulu","HI",96817,"5309","HONOLULU",21.3127,-157.8642,"07/10/2008","05/19/2013"
535163,"JAM'S SEAFOOD  ","Delivery Route","99 067","NALOPAKA PLACE"," ","AIEA","HI",96701," ","HONOLULU",0,0,"08/31/1992","02/06/1994"
661443,"JAMAICAN DELIGHTS  ","Meat/Poultry Specialty","664","Kilani Ave"," ","Wahiawa","HI",96786,"1904","HONOLULU",0,0,"05/07/1993","02/03/1994"
280720,"JANE OSHIRO  ","Delivery Route"," ","KAM SWAP MEET"," ","AIEA","HI",96701," ","HONOLULU",0,0,"07/16/1983","09/16/1999"
637627,"JANES FISH MARKET  ","Seafood Specialty","930","KEKAULIKE STREET"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"05/30/1972","10/19/2003"
652797,"JAY CITY FARM  ","Fruits/Veg Specialty","145","N KING ST, #8-#9"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"12/07/1995","04/13/1998"
711337,"JAY CITY FARM  ","Meat/Poultry Specialty","145","N King St Spc 9"," ","Honolulu","HI",96817,"5309","HONOLULU",0,0,"11/19/1998","10/14/1999"
844127,"JB Mart  ","Convenience Store","581","Dillingham Blvd"," ","Honolulu","HI",96817,"4602","HONOLULU",21.31837,-157.8661,"02/08/2008","01/23/2011"
501091,"JEANS MARKET  ","Convenience Store","675","N KING ST"," ","HONOLULU","HI",96817," ","HONOLULU",0,0,"04/08/1975","10/03/1996"
290954,"JEL & K STORE AND FLOWERS  ","Convenience Store","1153","Kam IV Rd"," ","Honolulu","HI",96819,"2475","HONOLULU",0,0,"11/07/2000","09/13/2001"
