Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
259494,"CELESTIAL NATURAL FOODS, INC.",Combination Grocery/Other,66-443,Kamehameha Hwy,,Haleiwa,HI,96712,1424,HONOLULU,21.581493,-158.10535,1974-01-18,
440005,CELY'S MARKET,Combination Grocery/Other,1039,KEKAULIKE ST,109,HONOLULU,HI,96817,,HONOLULU,21.312616,-157.86389,2000-11-28,2010-04-04
440005,CELY'S MARKET,Combination Grocery/Other,1039,KEKAULIKE ST,109,HONOLULU,HI,96817,,HONOLULU,21.312616,-157.86389,2010-05-07,2011-10-10
983816,Cen Pac Sundries,Convenience Store,220,South King St,Ste 20,Honolulu,HI,96813,,HONOLULU,21.30729,-157.86053,2011-03-03,2011-09-21
1067162,Cen Pac Sundries,Convenience Store,220,S King St,Ste 20,Honolulu,HI,96813,,HONOLULU,21.30729,-157.86053,2012-08-02,2019-11-04
1394699,Cen Pac Sundries,Combination Grocery/Other,1067,Alakea St,,Honolulu,HI,96813,4520,HONOLULU,21.308382,-157.86002,2020-03-05,2021-09-16
1009799,Chad Polynesian Market,Convenience Store,1829,Palolo Avenue,,Honolulu,HI,96816,,HONOLULU,21.296095,-157.79886,2011-06-23,2014-02-17
1578318,Chaminade University,Convenience Store,3140,Waialae Ave,,Honolulu,HI,96816,1578,HONOLULU,21.2908,-157.80585,2024-02-09,
500887,CHAMPION MALASADAS,Bakery Specialty,1926,S Beretania St,,Honolulu,HI,96826,1308,HONOLULU,0.0,0.0,1988-10-26,2004-01-05
586721,CHAN'S MARKET CORP,Fruits/Veg Specialty,1020,Kekaulike St,,Honolulu,HI,96817,5007,HONOLULU,21.312695,-157.86388,2002-12-13,2017-07-02
808065,CHAR SIU HOUSE LLC,Meat/Poultry Specialty,1134,Maunakea St,,Honolulu,HI,96817,5131,HONOLULU,21.312693,-157.86226,2006-12-11,2017-07-03
813051,Chau's Fresh Fruit,Fruits/Veg Specialty,1120,Maunakea St,Ste 107A,Honolulu,HI,96817,5184,HONOLULU,21.312866,-157.86278,2007-02-14,2022-06-23
813051,Chau's Fresh Fruit,Fruits/Veg Specialty,1120,Maunakea St,Ste 107A,Honolulu,HI,96817,5184,HONOLULU,21.312866,-157.86278,2023-08-25,
1534621,Chau's Seafood,Seafood Specialty,1120,Maunakea St,Ste 101,Honolulu,HI,96817,5173,HONOLULU,21.312866,-157.86278,2023-04-28,
273699,CHEAP MARKET INC,Fruits/Veg Specialty,1039,Kekaulike St,Ste 102,Honolulu,HI,96817,5365,HONOLULU,21.312616,-157.86389,1998-06-10,2013-04-08
805604,CHEAP S CIGARETTES,Convenience Store,1327,Nuuanu Ave,,Honolulu,HI,96817,4033,HONOLULU,21.31363,-157.85846,2006-11-14,2010-09-02
967295,Cheap S Cigarettes,Convenience Store,1327,Nuuanu Ave,,Honolulu,HI,96817,4033,HONOLULU,21.31363,-157.85846,2010-09-17,2011-09-21
438325,CHECKOUT CONVENIENCE INC,Convenience Store,2463,KUHIO AVE,,HONOLULU,HI,96815,,HONOLULU,21.276161,-157.82306,1999-12-17,2015-02-11
1421415,Chefzone,Super Store,2888,Ualena St,,Honolulu,HI,96819,1910,HONOLULU,21.333767,-157.9047,2020-10-16,2021-06-16
230896,CHEN'S STORE,Convenience Store,518,Wailepo St,,Kailua,HI,96734,2645,HONOLULU,21.396145,-157.74559,1988-04-07,2009-11-23
553653,CHEUNG CHAU KUN KEE STORE INC,Convenience Store,100,N Beretania St Ste 169,,Honolulu,HI,96817,4708,HONOLULU,21.31411,-157.86177,1997-03-27,2014-01-08
292783,CHEUNG CHAU TRADING COMPANY INC,Combination Grocery/Other,1290C,Maunakea St,,Honolulu,HI,96817,4119,HONOLULU,21.314432,-157.85983,1992-05-28,2014-12-09
719959,CHEUNG FHOT GROCERY,Fruits/Veg Specialty,45-512,Keaahala Rd Ste 101,,Kaneohe,HI,96744,3369,HONOLULU,21.414724,-157.80135,1995-12-21,2007-09-04
831744,Cheung Fhot Grocery,Meat/Poultry Specialty,45-512,Keaahala Rd,,Kaneohe,HI,96744,,HONOLULU,21.414724,-157.80135,2007-09-18,2010-01-31
1203670,Chevron 2534,Convenience Store,565,Farrington Hwy,,Kapolei,HI,96707,2001,HONOLULU,21.338537,-158.078,2015-06-04,2016-10-31
1203688,Chevron 2542,Convenience Store,4561,Salt Lake Blvd,,Honolulu,HI,96818,,HONOLULU,21.3653,-157.92906,2015-06-04,2016-10-31
1209770,Chevron 1530,Convenience Store,710,Kailua Rd,,Kailua,HI,96734,2818,HONOLULU,21.394411,-157.74374,2015-07-30,2016-10-31
1209771,Chevron 1531,Convenience Store,986,Valkenburgh St,,Honolulu,HI,96818,3920,HONOLULU,21.344173,-157.9279,2015-07-30,2016-10-31
1209772,Chevron 1532,Convenience Store,1378,S Beretania St,,Honolulu,HI,96814,1514,HONOLULU,21.300367,-157.83984,2015-07-30,2016-10-31
948210,CHICK-N-SHACK MIDDLE ST DELI,Convenience Store,1328,Middle St,,Honolulu,HI,96819,2403,HONOLULU,21.340723,-157.88034,2010-04-27,2011-07-07
552650,CHICKEN CRADLE,Meat/Poultry Specialty,145,N King St Spc 19,,Honolulu,HI,96817,5309,HONOLULU,0.0,0.0,1981-01-13,2005-01-18
736967,Chicken Cradle,Meat/Poultry Specialty,145,N King St,Spc 19,Honolulu,HI,96817,5309,HONOLULU,21.3127,-157.86415,2005-02-02,
1257052,China Town Market,Combination Grocery/Other,181,N King St,,Honolulu,HI,96817,5012,HONOLULU,21.31326,-157.86427,2016-09-21,2017-07-02
845143,China Town Thai Market,Fruits/Veg Specialty,1120,Maunakea St,Ste 171,Honolulu,HI,96817,5198,HONOLULU,21.312534,-157.86244,2008-03-13,2010-02-28
1057547,Chinatown Express Bakery,Bakery Specialty,1041,Maunakea Street,,Honolulu,HI,96813,,HONOLULU,21.312124,-157.86302,2012-05-22,2013-09-06
1026603,Chinatown Hawaiian Market,Fruits/Veg Specialty,1120,Maunakea St,Ste 171,Honolulu,HI,96817,5198,HONOLULU,21.312534,-157.86244,2011-10-12,
327008,CHINATOWN LIQUOR,Convenience Store,100,N Beretania St Ste 129,,Honolulu,HI,96817,4708,HONOLULU,21.31411,-157.86177,2002-08-08,2005-11-13
1239108,Chinatown Liquors,Convenience Store,100,N Beretania St,Ste 129-32,Honolulu,HI,96817,4770,HONOLULU,21.31384,-157.86163,2016-08-01,2019-07-10
769423,CHINATOWN LIQUORS INC,Convenience Store,100,N Beretania St,# 129-32,Honolulu,HI,96817,4770,HONOLULU,21.31411,-157.86177,2005-11-15,2008-10-14
922245,Chinatown Thai Mart,Fruits/Veg Specialty,1120,Maunakea St,Ste 171,Honolulu,HI,96817,5198,HONOLULU,21.312534,-157.86244,2010-03-09,2011-10-06
403170,Chings Punaluu Store,Small Grocery Store,53-360,Kamehameha Hwy,,Hauula,HI,96717,9731,HONOLULU,21.57952,-157.88559,1984-02-29,
387558,CHONG MEAT MARKET INC,Medium Grocery Store,1270,N King St,,Honolulu,HI,96817,3352,HONOLULU,21.327248,-157.87044,2004-05-11,2006-04-17
589467,CHONG'S MARKET,Convenience Store,243,KALIHI ST,,HONOLULU,HI,96819,,HONOLULU,21.32253,-157.8837,1995-12-07,2018-09-04
1334098,Chong's Market,Convenience Store,243,Kalihi St,,Honolulu,HI,96819,3916,HONOLULU,21.322525,-157.8837,2018-10-16,
328328,CHOW'S SEAFOOD,Meat/Poultry Specialty,1039,Kekaulike St,Ste 121,Honolulu,HI,96817,5366,HONOLULU,21.312616,-157.86389,2003-12-09,2018-03-15
1301715,Chow's Seafood And Meat Market Llc,Meat/Poultry Specialty,1039,Kekaulike St,Ste 121,Honolulu,HI,96817,5366,HONOLULU,21.312737,-157.8637,2017-12-12,
1236641,Chris Bakery,Bakery Specialty,1120,Maunakea St,Ste 106,Honolulu,HI,96817,5173,HONOLULU,21.312464,-157.86255,2016-05-02,2019-11-22
1350331,Chris Liquor & Grocery,Convenience Store,634,Sheridan St,,Honolulu,HI,96814,3111,HONOLULU,21.294949,-157.84485,2019-04-02,2019-12-29
819173,Chris Peanut & Seeds,Convenience Store,1865,S King St,,Honolulu,HI,96826,2137,HONOLULU,21.29531,-157.83156,2007-05-08,2008-04-03
862818,Chris Peanut Shop 2,Convenience Store,94-300,Farrington Hwy,Ste B02,Waipahu,HI,96797,2648,HONOLULU,21.380196,-158.01897,2008-09-03,
850100,Chris Peanuts & Seeds,Convenience Store,1865,S King St,,Honolulu,HI,96826,2137,HONOLULU,21.29531,-157.83156,2008-05-09,2017-07-02
378514,CHRIS' LIQUOR & GROCERY,Convenience Store,634,Sheridan St,,Honolulu,HI,96814,3111,HONOLULU,21.295046,-157.84465,1995-03-23,2016-02-08
1232749,Chris' Liquor & Grocery 2,Convenience Store,634,Sheridan St,,Honolulu,HI,96814,3111,HONOLULU,21.294956,-157.84485,2016-03-22,2019-03-06
572071,CHRIS'S PEANUT SHOP,Convenience Store,98-044,Kamehameha Hwy,,Aiea,HI,96701,5120,HONOLULU,21.38525,-157.94984,2001-08-20,2016-08-03
1023593,Chuan Produce Inc,Fruits/Veg Specialty,920,Maunakea St,,Honolulu,HI,96817,5128,HONOLULU,21.311357,-157.86452,2011-10-04,2013-08-03
1241091,Chubby's Pantry,Convenience Store,945,Kamehameha Hwy,,Pearl City,HI,96782,2521,HONOLULU,21.394104,-157.97133,2016-05-02,2017-07-09
1291721,Chubby's Pantry,Convenience Store,945,Kamehameha Hwy,Ste 6,Pearl City,HI,96782,2521,HONOLULU,21.394121,-157.97131,2017-07-13,
1179877,Chubbys Pantry,Convenience Store,945,Kamehameha Hwy,,Pear City,HI,96818,,HONOLULU,21.343153,-157.9066,2015-02-24,2016-09-26
415294,Chun's Meat Market,Meat/Poultry Specialty,157,N KING ST,,HONOLULU,HI,96817,,HONOLULU,21.31287,-157.86421,2003-09-25,
347469,"CHUN'S STORE & MKT, INC",Convenience Store,66-412,HALEIWA RD,,HALEIWA,HI,96712,,HONOLULU,0.0,0.0,1985-05-30,2004-07-11
1522256,Chuuk Market,Small Grocery Store,1947,N King St,,Honolulu,HI,96819,3455,HONOLULU,21.332039,-157.8784,2022-11-10,
836969,CJ Market,Convenience Store,68A,N Hotel St,,Honolulu,HI,96817,5105,HONOLULU,21.312004,-157.86253,2007-11-16,2015-11-23
1228270,CJ Market,Convenience Store,68,N Hotel St,Unit 105,Honolulu,HI,96817,5105,HONOLULU,21.312105,-157.86249,2016-01-26,2020-12-16
1228270,CJ Market,Convenience Store,68,N Hotel St,Unit 105,Honolulu,HI,96817,5105,HONOLULU,21.312105,-157.86249,2021-03-22,2024-05-06
1598610,Cj Market 1,Convenience Store,68,N Hotel St,STE 105,Honolulu,HI,96817,5105,HONOLULU,21.312136,-157.86249,2024-05-20,
1116185,CJ Seafood (Waipahu Festival Market),Seafood Specialty,94-340,Waipahu Depot Rd,Stalls 6 & 7,Waipahu,HI,96797,3006,HONOLULU,21.385075,-158.00752,2013-11-14,2023-11-24
1116185,CJ Seafood (Waipahu Festival Market),Seafood Specialty,94-340,Waipahu Depot Rd,Stalls 6 & 7,Waipahu,HI,96797,3006,HONOLULU,21.385075,-158.00752,2024-01-23,
1471551,Ck Mart,Convenience Store,630,Cooke Street,,Honolulu,HI,96813,,HONOLULU,21.300255,-157.85706,2021-11-09,
976987,CK's Delights & Grocery,Convenience Store,747,Amana St,Ste 101,Honolulu,HI,96814,5116,HONOLULU,21.293703,-157.8404,2010-11-03,2013-08-22
1188644,Coco Cove Center Of Waikiki 1241,Combination Grocery/Other,2284,Kalakaua Ave,Ste 101,Honolulu,HI,96815,2584,HONOLULU,21.278313,-157.82802,2015-04-07,2022-03-27
811979,CORNER BAY MART,Convenience Store,581,Dillingham Blvd,,Honolulu,HI,96817,4602,HONOLULU,21.318373,-157.8661,2007-01-26,2008-01-29
680188,CORNER GROCETERIA,Combination Grocery/Other,924,Hikina Ln,,Honolulu,HI,96817,4536,HONOLULU,21.322767,-157.86877,1972-01-11,2012-11-05
641489,CORNER MARKET,Unknown,517,N Vineyard Blvd,,Honolulu,HI,96817,3834,HONOLULU,21.320103,-157.86243,2003-04-25,2006-05-22
790338,CORNER MARKET INC,Small Grocery Store,517,N Vineyard Blvd,,Honolulu,HI,96817,3834,HONOLULU,21.320103,-157.86243,2006-06-20,2008-06-01
923818,Costco Wholesale 1038,Super Store,4589,Kapolei Pkwy,,Kapolei,HI,96707,1879,HONOLULU,21.326782,-158.08795,2009-10-30,
923769,Costco Wholesale 0687,Super Store,525,Alakawa St,,Honolulu,HI,96817,5764,HONOLULU,21.318583,-157.87112,2009-10-30,
923724,Costco Wholesale 0485,Super Store,94-1231,KA Uka Blvd,,Waipahu,HI,96797,4495,HONOLULU,21.426474,-158.0001,2009-10-30,
923598,Costco Wholesale 0120,Super Store,333A,Keahole St,,Honolulu,HI,96825,3404,HONOLULU,21.284369,-157.71103,2009-10-30,
713795,Country Market,Convenience Store,47-723,Kam Hwy,,Kaneohe,HI,96744,5029,HONOLULU,21.466764,-157.84329,1988-01-28,
1164425,Country Power & Health,Convenience Store,85-979,Farrington Hwy,,Waianae,HI,96792,2640,HONOLULU,21.442282,-158.18701,2014-10-01,2018-11-22
720336,COUNTRY POWER AND HEALTH,Convenience Store,85-979,Farrington Hwy,Ste E,Waianae,HI,96792,2678,HONOLULU,21.442272,-158.18701,1996-07-29,2013-08-25
720336,COUNTRY POWER AND HEALTH,Convenience Store,85-979,Farrington Hwy,Ste E,Waianae,HI,96792,2678,HONOLULU,21.442272,-158.18701,2013-08-30,2014-02-10
1574411,Countryside Marketplace,Convenience Store,87-1988,Pakeke St,Unit 102,Waianae,HI,96792,3491,HONOLULU,21.406792,-158.16399,2024-01-19,
319500,CRACK SEED HAWAII,Convenience Store,45-955,Kamehameha Hwy,Ste 103-A,Kaneohe,HI,96744,3294,HONOLULU,21.414309,-157.80034,1996-01-10,2018-10-14
706308,CRUZZETTE STORE,Meat/Poultry Specialty,1120,Maunakea St,Ste 155,Honolulu,HI,96817,5169,HONOLULU,21.312534,-157.86244,2000-06-27,2019-04-11
865606,CTH Imports & Produce,Fruits/Veg Specialty,94-340,Waipahu Depot St,Unit 108,Waipahu,HI,96797,3011,HONOLULU,21.385254,-158.00734,2008-09-26,
685893,CTN Seafood,Seafood Specialty,1120,Maunakea St Ste 154B,,Honolulu,HI,96817,5184,HONOLULU,21.312534,-157.86244,2000-10-18,2019-06-21
685893,CTN Seafood,Seafood Specialty,1120,Maunakea St Ste 154B,,Honolulu,HI,96817,5184,HONOLULU,21.312534,-157.86244,2019-06-29,
1622648,"Cu Market Waipahu, Inc.",Small Grocery Store,94-210,Leokane St,Ste 104,Waipahu,HI,96797,2131,HONOLULU,21.379944,-158.02011,2024-11-15,
1217002,Cupcake & Things Bakery 1,Bakery Specialty,885,Kamokila Blvd,Ste 103,Kapolei,HI,96707,4518,HONOLULU,21.332708,-158.08257,2015-11-04,2021-06-14
1114248,CVS 10295,Combination Grocery/Other,841,Bishop St,,Honolulu,HI,96813,,HONOLULU,21.307789,-157.86244,2013-08-12,2022-10-17
1204987,CVS 10153,Combination Grocery/Other,54-316,Kamehameha Hwy,,Hauula,HI,96717,9539,HONOLULU,21.620178,-157.91559,2015-06-30,2015-07-06
1216880,CVS 10621,Combination Grocery/Other,2155,Kalakaua Ave,,Honolulu,HI,96815,,HONOLULU,21.28094,-157.83029,2015-10-11,
1228644,CVS 10620,Combination Grocery/Other,5156,Kalanianaole Hwy,,Honolulu,HI,96821,1507,HONOLULU,21.277767,-157.75574,2015-11-30,
880576,CVS Pharmacy 9955,Combination Grocery/Other,848,Ala Lilikoi St,,Honolulu,HI,96818,,HONOLULU,21.344757,-157.91306,2009-02-12,
881688,CVS Pharmacy 9317,Combination Grocery/Other,590,Farrington Hwy,Unit 300,Kapolei,HI,96707,2002,HONOLULU,21.338472,-158.07843,2009-03-02,
881276,CVS Pharmacy 9835,Combination Grocery/Other,2750,Woodlawn Dr,,Honolulu,HI,96822,1894,HONOLULU,21.307894,-157.8092,2009-03-03,
892486,CVS Pharmacy 9206,Combination Grocery/Other,1450,Ala Moana Blvd,Ste 2004,Honolulu,HI,96814,4671,HONOLULU,21.289309,-157.8422,2009-04-14,
892682,CVS Pharmacy 9220,Combination Grocery/Other,4211,Waialae Ave,Ste 1260,Honolulu,HI,96816,5336,HONOLULU,21.278463,-157.78659,2009-04-15,
892685,CVS Pharmacy 9185,Combination Grocery/Other,377,Keahole St,Ste D11,Honolulu,HI,96825,3411,HONOLULU,21.285215,-157.70909,2009-04-15,
892695,CVS Pharmacy 9954,Combination Grocery/Other,2470,S King St,,Honolulu,HI,96826,3013,HONOLULU,21.292698,-157.82404,2009-04-15,
892720,CVS Pharmacy 9228,Combination Grocery/Other,1330,Pali Hwy,,Honolulu,HI,96813,2282,HONOLULU,21.312773,-157.85677,2009-04-15,
892721,CVS Pharmacy 9653,Combination Grocery/Other,1620,NORTH SCHOOL ST,,HONOLULU,HI,96817,,HONOLULU,21.335678,-157.86913,2009-04-15,
892722,CVS Pharmacy 9164,Combination Grocery/Other,3221,Waialae Ave,Ste 317D,Honolulu,HI,96816,5895,HONOLULU,21.287035,-157.80756,2009-04-15,
894127,CVS Pharmacy 9956,Combination Grocery/Other,86-120,Farrington Hwy,,Waianae,HI,96792,3044,HONOLULU,21.436367,-158.18365,2009-04-23,
894088,CVS Pharmacy 9300,Combination Grocery/Other,925,California Ave,,Wahiawa,HI,96786,2123,HONOLULU,21.497705,-158.02536,2009-04-23,
894074,CVS Pharmacy 9813,Combination Grocery/Other,98-1005,Moanalua Rd,Ste 4,AIEA,HI,96701,,HONOLULU,21.386265,-157.94164,2009-04-23,
895056,CVS Pharmacy 9864,Combination Grocery/Other,94-780A,MEHEULA PKWY,,MILILANI,HI,96789,,HONOLULU,21.480947,-157.9883,2009-04-29,2024-05-29
895001,CVS Pharmacy 9671,Combination Grocery/Other,46-047,Kamehameha Hwy,,Kaneohe,HI,96744,3769,HONOLULU,21.419655,-157.80196,2009-04-29,
895059,CVS Pharmacy 9953,Combination Grocery/Other,45-480,KANEOHE BAY DR,,KANEOHE,HI,96744,,HONOLULU,21.402742,-157.79926,2009-04-29,
894998,CVS Pharmacy 9890,Combination Grocery/Other,95-1249D,MEHEULA PKWY,,MILILANI,HI,96789,,HONOLULU,21.452082,-158.00595,2009-04-29,
894994,CVS Pharmacy 9275,Combination Grocery/Other,850,KAMEHAMEHA HWY,,PEARL CITY,HI,96782,,HONOLULU,21.393589,-157.96902,2009-04-29,
894844,CVS Pharmacy 9825,Combination Grocery/Other,609,Kailua Rd,,Kailua,HI,96734,,HONOLULU,21.394005,-157.742,2009-04-29,
895063,CVS Pharmacy 9988,Combination Grocery/Other,91-1401,Fort Weaver Rd,,Ewa Beach,HI,96706,2222,HONOLULU,21.33494,-158.02348,2009-04-29,
895062,CVS Pharmacy 9259,Combination Grocery/Other,94-060,Farrington Hwy,,Waipahu,HI,96797,1839,HONOLULU,21.377853,-158.02492,2009-04-29,
941229,CVS Pharmacy 3040,Combination Grocery/Other,1748,Liliha St,,Honolulu,HI,96817,3111,HONOLULU,21.323187,-157.85815,2010-03-02,2023-09-05
961890,CVS Pharmacy 4728,Combination Grocery/Other,1130,Kuala St,,Pearl City,HI,96782,2959,HONOLULU,21.399483,-157.97446,2010-07-20,
962288,CVS Pharmacy 3070,Combination Grocery/Other,66-197,Kamehameha Hwy,Ste 1,Haleiwa,HI,96712,1400,HONOLULU,21.588127,-158.10382,2010-07-22,
986124,CVS Pharmacy 7356,Combination Grocery/Other,91-919,Fort Weaver Rd,,Ewa Beach,HI,96706,2201,HONOLULU,21.317032,-158.01323,2011-01-04,
1066863,CVS Pharmacy 4405,Combination Grocery/Other,95-1077,Ainamakua Dr,,Mililani,HI,96789,4301,HONOLULU,21.468075,-158.00108,2012-07-10,
1108342,CVS Pharmacy 10153,Combination Grocery/Other,54-316,Kamehameha Hwy,,Hauula,HI,96717,9539,HONOLULU,21.619675,-157.91629,2013-06-26,2015-06-04
1152980,CVS Pharmacy 10081,Combination Grocery/Other,1030,S King St,,Honolulu,HI,96817,,HONOLULU,21.323883,-157.86829,2014-05-19,
1108342,CVS Pharmacy 10153,Combination Grocery/Other,54-316,Kamehameha Hwy,,Hauula,HI,96717,9539,HONOLULU,21.619675,-157.91629,2015-06-23,
1285171,CVS Pharmacy 10780,Combination Grocery/Other,500,N Nimitz Hwy,,Honolulu,HI,96817,5030,HONOLULU,21.314655,-157.86787,2017-05-14,2023-04-25
1318863,CVS Pharmacy 10988,Combination Grocery/Other,84-160,Farrington Hwy,,Waianae,HI,96792,,HONOLULU,21.4802,-158.22566,2018-04-05,
1384404,CVS Pharmacy 10740,Combination Grocery/Other,988,Halekauwila St,,Honolulu,HI,96814,,HONOLULU,21.297174,-157.85583,2019-10-27,
1388029,CVS Pharmacy 7107,Combination Grocery/Other,89-102,Farrington Hwy,,Waianae,HI,96792,4101,HONOLULU,21.382181,-158.14209,2019-12-05,
1573381,CVS Pharmacy 10987,Combination Grocery/Other,91-5408,Kapolei Pkwy,Unit 3,Kapolei,HI,96707,5012,HONOLULU,21.335962,-158.05356,2023-11-29,
1077639,D & Q Market LLC,Combination Grocery/Other,1312,Kaumualii St,,Honolulu,HI,96817,,HONOLULU,21.323933,-157.87384,2012-11-20,2015-08-24
1190891,"D&G Global Investment, Inc.",Supermarket,1010,Kaili St,,Honolulu,HI,96819,3427,HONOLULU,21.332022,-157.87717,2015-04-03,2016-10-13
610714,DA POKEMAN FISH MARKET,Convenience Store,36,N Kamehameha Hwy,,Wahiawa,HI,96786,1825,HONOLULU,21.496447,-158.02979,2003-09-18,2014-02-10
363244,DA Seafood Store,Seafood Specialty,925,Maunakea St Unit B,,Honolulu,HI,96817,5166,HONOLULU,21.311356,-157.86433,1973-04-13,
630958,DAE HAN MARKET,Convenience Store,1602,KALAKAUA AVE,,HONOLULU,HI,96826,,HONOLULU,0.0,0.0,2003-12-29,2004-12-21
863867,Dae Han Market,Combination Grocery/Other,100,N Beretania,Stall 173-16,Honolulu,HI,96817,,HONOLULU,21.313826,-157.86162,2008-10-07,2021-09-16
280878,DAI LOI MARKET,Medium Grocery Store,190,N King St,,Honolulu,HI,96817,5013,HONOLULU,0.0,0.0,1995-10-11,2004-05-06
244736,DAN'S MAILE 76,Convenience Store,87-890,Farrington Hwy,,Waianae,HI,96792,3305,HONOLULU,21.405586,-158.1771,2000-06-06,2018-09-11
1052877,Dan's Maile Shave Ice,Convenience Store,87-139,Hookele St,,Waianae,HI,96792,3325,HONOLULU,21.405493,-158.17569,2012-04-11,2023-02-01
365716,Dana Daody Market,Meat/Poultry Specialty,1039,Kekaulike St,Ste 108,Honolulu,HI,96817,5365,HONOLULU,21.312616,-157.86389,1998-06-22,2014-05-06
1152445,Dana Daody Market,Combination Grocery/Other,1039,Kekaulike St,Ste 108,Honolulu,HI,96817,5365,HONOLULU,21.312607,-157.8639,2014-11-03,2016-09-26
327962,DAPHNE'S MARKET,Fruits/Veg Specialty,1039,Kekaulike St,Ste 115,Honolulu,HI,96817,5366,HONOLULU,21.312616,-157.86389,2000-07-06,2010-02-03
327962,DAPHNE'S MARKET,Fruits/Veg Specialty,1039,Kekaulike St,Ste 115,Honolulu,HI,96817,5366,HONOLULU,21.312616,-157.86389,2010-02-23,2015-03-02
506079,DATE STREET GROCERY,Convenience Store,2441,Date St,,Honolulu,HI,96826,4602,HONOLULU,0.0,0.0,2000-04-04,2005-03-27
572985,DEAL FAIR 2,Combination Grocery/Other,1315,N SCHOOL ST,,HONOLULU,HI,96817,,HONOLULU,21.331383,-157.8658,2004-07-12,2014-08-04
432525,DEAL FAIR # 1,Convenience Store,1120,Maunakea St Ste 173,,Honolulu,HI,96817,5198,HONOLULU,0.0,0.0,2002-11-14,2004-09-25
590588,DECA COMMISSARY STORE NAS BP,Military Commissary,BLDG 152,ENTERPRISE AVE,,KAPOLEI,HI,96707,,HONOLULU,21.318222,-158.06721,1971-12-09,2010-10-26
239051,DEE LITE BAKERY (DILLINGHAM),Bakery Specialty,1930,Dillingham Blvd,,Honolulu,HI,96819,4021,HONOLULU,21.328642,-157.88152,1994-02-01,2019-04-11
596942,DEE LITE BAKERY (WAIPAHU),Bakery Specialty,94-766,Farrington Hwy,,Waipahu,HI,96797,3348,HONOLULU,21.383987,-158.0051,1994-02-04,2018-09-04
806646,DELIA'S MARKET,Convenience Store,70,Kukui St,Unit C,WAHIAWA,HI,96786,,HONOLULU,21.497082,-158.03085,2006-12-11,2013-06-27
228354,DELUXE PASTRY SHOP,Bakery Specialty,45-1042,Kamehameha Hwy,,Kaneohe,HI,96744,3206,HONOLULU,21.41613,-157.80121,1982-12-29,2009-02-12
1002282,Dianne E Reyes,Combination Grocery/Other,1000,Uluohia St,Ste 309,Kapolei,HI,96707,2040,HONOLULU,21.329767,-158.08131,2011-04-21,2011-09-21
1002282,Dianne E Reyes,Combination Grocery/Other,1000,Uluohia St,Ste 309,Kapolei,HI,96707,2040,HONOLULU,21.329767,-158.08131,2011-09-27,2016-03-01
1167060,"Dining Switch, LLC",Seafood Specialty,1039,Kekaulike St.,Stall 113,Honolulu,HI,96813,,HONOLULU,21.312737,-157.8637,2014-12-05,2019-11-22
1312312,Djs Jerky Llc,Combination Grocery/Other,85-993,Farrington Hwy,Rm 101,Waianae,HI,96792,2679,HONOLULU,21.44202,-158.18692,2018-03-08,2020-11-02
629378,DON QUIJOTE - KAHEKA,Super Store,801,Kaheka St,,Honolulu,HI,96814,3725,HONOLULU,21.293367,-157.83875,1980-01-17,
689275,DON QUIJOTE - KAILUA,Super Store,345,HAHANI STREET,,KAILUA,HI,96734,2802,HONOLULU,21.391302,-157.74106,1980-01-17,2011-02-09
641158,DON QUIJOTE - PEARL CITY,Super Store,850,Kamehameha Hwy,,Pearl City,HI,96782,2656,HONOLULU,21.394352,-157.96889,1980-01-17,
265950,DON QUIJOTE - WAIPAHU,Super Store,94-144,Farrington Hwy,,Waipahu,HI,96797,1918,HONOLULU,21.37925,-158.0226,1995-11-14,
726666,DONG BA MARKET,Meat/Poultry Specialty,181,N King St,,Honolulu,HI,96817,5012,HONOLULU,0.0,0.0,2004-04-22,2004-12-26
906605,Donna's Market,Fruits/Veg Specialty,94-340,Waipahu Depot St,Ste 106,Waipahu,HI,96797,3069,HONOLULU,21.385254,-158.00734,2009-07-20,2022-04-20
333811,DOT'S GROCERY & LIQUOR STORE,Convenience Store,2161,N School St,,Honolulu,HI,96819,2565,HONOLULU,21.339703,-157.87352,1993-03-11,2006-04-12
856321,Douangchanh Market,Fruits/Veg Specialty,94-340,Waipahu Depot St,Ste 13,Waipahu,HI,96797,3011,HONOLULU,21.385254,-158.00734,2008-07-08,
1010024,Down To Earth,Large Grocery Store,4460,Kapolei Parkway,Suite 320,Kapolei,HI,96707,,HONOLULU,21.32961,-158.09029,2011-06-29,
640341,DOWN TO EARTH NATURAL FOOD-KAILUA,Combination Grocery/Other,201,Hamakua Dr,105 Bldg C,Kailua,HI,96734,3984,HONOLULU,21.390093,-157.74031,2000-10-03,2020-02-17
580225,Down to Earth Natural Foods,Combination Grocery/Other,2525,S King St,,Honolulu,HI,96826,3154,HONOLULU,21.29219,-157.82341,1992-06-25,
280092,DOWN TO EARTH NATURAL FOODS-PEARL,Combination Grocery/Other,98-131,Kaonohi St,,Aiea,HI,96701,4704,HONOLULU,21.384304,-157.94505,2000-08-16,2019-12-26
1345581,Down To Earth Organic & Natural 47,Super Store,98-211,Pali Momi St,,Aiea,HI,96701,4301,HONOLULU,21.381756,-157.93988,2018-11-19,2019-09-23
